production_id,production_date,line_id,machine_id,shift_id,product_id,target_qty,output_qty,defect_qty,downtime_minutes
7819,2024-08-28,5,14,1,4,51,43,1,5.4
7820,2024-08-28,2,5,3,3,48,41,1,5.0
7821,2024-08-28,2,5,3,2,48,47,4,5.0
7822,2024-08-28,4,10,3,4,46,43,2,10.5
7823,2024-08-28,3,9,3,1,49,37,2,68.7
7824,2024-08-28,4,11,1,3,53,58,1,22.4
7825,2024-08-28,5,14,1,5,51,52,3,5.4
7826,2024-08-28,5,15,1,4,51,47,1,0.0
7827,2024-08-28,1,1,3,1,52,45,1,68.0
7828,2024-08-28,2,4,1,4,56,42,0,68.7
7829,2024-08-28,1,1,2,2,57,53,1,35.7
7830,2024-08-28,1,3,1,1,60,53,1,11.2
7831,2024-08-28,4,10,1,2,53,47,1,8.9
7832,2024-08-28,1,2,2,2,57,55,3,12.5
7833,2024-08-28,3,8,3,1,49,46,2,20.8
7834,2024-08-28,5,13,2,4,48,37,0,33.2
7835,2024-08-28,3,7,1,3,58,55,1,26.4
7836,2024-08-28,3,9,2,1,55,50,1,1.9
7837,2024-08-28,4,12,3,2,46,39,1,68.7
7838,2024-08-28,5,13,2,5,48,43,3,33.2
7839,2024-08-28,3,8,3,5,49,50,2,20.8
7840,2024-08-28,1,3,2,2,57,50,0,11.1
7841,2024-08-28,3,7,1,5,58,58,3,26.4
7842,2024-08-28,1,2,1,2,60,53,1,28.5
7843,2024-08-28,5,15,2,4,48,46,2,8.8
7844,2024-08-28,2,5,1,3,56,46,1,68.7
7845,2024-08-28,2,5,2,4,53,57,1,2.7
7846,2024-08-28,4,12,2,4,51,44,2,45.1
7847,2024-08-28,2,4,3,3,48,53,1,2.1
7848,2024-08-28,2,6,2,4,53,49,0,8.6
7849,2024-08-28,3,8,1,5,58,60,3,4.2
7850,2024-08-28,1,3,2,1,57,51,1,11.1
7851,2024-08-28,4,12,1,2,53,58,2,10.1
7852,2024-08-28,5,15,1,1,51,48,1,0.0
7853,2024-08-28,4,12,2,3,51,49,1,45.1
7854,2024-08-28,4,11,3,2,46,44,4,68.7
7855,2024-08-28,5,14,1,1,51,56,1,5.4
7856,2024-08-28,1,3,1,2,60,57,1,11.2
7857,2024-08-28,5,14,2,4,48,51,2,6.7
7858,2024-08-28,3,7,1,1,58,52,1,26.4
7859,2024-08-28,1,2,1,1,60,52,0,28.5
7860,2024-08-28,3,8,1,3,58,56,1,4.2
7861,2024-08-28,5,13,1,1,51,54,1,0.0
7862,2024-08-28,5,15,2,1,48,45,1,8.8
7863,2024-08-28,2,6,2,2,53,48,1,8.6
7864,2024-08-28,2,6,1,4,56,56,0,0.0
7865,2024-08-28,3,7,3,1,49,51,2,14.3
7866,2024-08-28,5,15,3,1,44,40,1,8.2
7867,2024-08-28,1,2,2,1,57,46,1,12.5
7868,2024-08-28,1,1,3,2,52,48,2,68.0
7869,2024-08-28,2,5,1,4,56,50,1,68.7
7870,2024-08-28,5,15,3,4,44,45,2,8.2
7871,2024-08-28,3,7,2,5,55,60,3,16.8
7872,2024-08-28,1,2,3,5,52,52,5,2.4
7873,2024-08-28,2,4,2,3,53,52,1,51.4
7874,2024-08-28,1,2,2,5,57,59,2,12.5
7875,2024-08-28,5,14,2,1,48,50,1,6.7
7876,2024-08-28,5,14,3,1,44,36,2,68.7
7877,2024-08-28,3,9,3,3,49,37,1,68.7
7878,2024-08-28,2,6,3,2,48,49,1,2.2
7879,2024-08-28,2,5,2,2,53,51,1,2.7
7880,2024-08-28,1,2,3,2,52,44,1,2.4
7881,2024-08-28,2,4,2,4,53,45,1,51.4
7882,2024-08-28,1,1,3,5,52,42,3,68.0
7883,2024-08-28,4,11,2,4,51,49,2,68.7
7884,2024-08-28,5,15,1,5,51,51,2,0.0
7885,2024-08-28,1,3,1,5,60,64,3,11.2
7886,2024-08-28,1,3,2,5,57,59,4,11.1
7887,2024-08-28,1,1,2,1,57,47,1,35.7
7888,2024-08-28,2,4,1,3,56,38,0,68.7
7889,2024-08-28,4,10,2,3,51,50,1,13.4
7890,2024-08-28,4,11,2,3,51,44,0,68.7
7891,2024-08-28,5,15,2,5,48,56,5,8.8
7892,2024-08-28,3,7,2,1,55,60,2,16.8
7893,2024-08-28,3,7,2,3,55,49,1,16.8
7894,2024-08-28,2,6,3,4,48,51,2,2.2
7895,2024-08-28,1,3,3,5,52,44,4,5.2
7896,2024-08-28,4,12,1,3,53,48,1,10.1
7897,2024-08-28,3,7,3,3,49,49,3,14.3
7898,2024-08-28,3,8,3,3,49,46,1,20.8
7899,2024-08-28,5,14,3,5,44,29,4,68.7
7900,2024-08-28,1,3,3,2,52,55,3,5.2
7901,2024-08-28,5,13,2,1,48,45,1,33.2
7902,2024-08-28,5,13,1,5,51,50,1,0.0
7903,2024-08-28,2,6,2,3,53,54,1,8.6
7904,2024-08-28,5,14,3,4,44,33,1,68.7
7905,2024-08-28,2,6,3,3,48,49,2,2.2
7906,2024-08-28,3,8,1,1,58,62,1,4.2
7907,2024-08-28,2,4,1,2,56,48,1,68.7
7908,2024-08-28,3,9,1,5,58,50,2,30.1
7909,2024-08-28,4,11,3,3,46,45,2,68.7
7910,2024-08-28,3,9,3,5,49,36,5,68.7
7911,2024-08-28,1,1,1,1,60,57,1,12.0
7912,2024-08-28,2,4,3,2,48,50,2,2.1
7913,2024-08-28,2,5,1,2,56,40,1,68.7
7914,2024-08-28,5,13,1,4,51,51,1,0.0
7915,2024-08-28,2,6,1,3,56,46,1,0.0
7916,2024-08-28,3,9,1,1,58,58,1,30.1
7917,2024-08-29,3,7,2,1,55,55,1,12.2
7918,2024-08-29,1,3,1,2,60,53,1,7.1
7919,2024-08-29,5,14,2,1,48,52,1,32.1
7920,2024-08-29,4,12,2,2,51,45,1,22.0
7921,2024-08-29,2,6,1,3,56,52,1,27.3
7922,2024-08-29,2,4,3,4,48,30,1,68.7
7923,2024-08-29,1,2,2,5,57,60,3,0.0
7924,2024-08-29,1,2,1,1,60,64,1,9.6
7925,2024-08-29,5,15,3,5,44,44,3,13.6
7926,2024-08-29,3,9,3,3,49,36,1,54.7
7927,2024-08-29,4,10,2,2,51,55,2,13.4
7928,2024-08-29,2,4,3,2,48,37,2,68.7
7929,2024-08-29,3,9,3,5,49,45,5,54.7
7930,2024-08-29,5,13,1,5,51,46,2,0.0
7931,2024-08-29,5,13,1,1,51,51,1,0.0
7932,2024-08-29,3,7,3,5,49,47,5,16.5
7933,2024-08-29,2,5,3,2,48,47,2,21.5
7934,2024-08-29,4,12,3,3,46,49,1,14.5
7935,2024-08-29,4,12,3,2,46,36,2,14.5
7936,2024-08-29,1,1,1,5,60,57,3,15.9
7937,2024-08-29,4,10,3,2,46,50,3,27.7
7938,2024-08-29,2,4,1,3,56,57,0,10.0
7939,2024-08-29,5,14,2,4,48,52,1,32.1
7940,2024-08-29,5,15,1,1,51,48,0,10.2
7941,2024-08-29,1,3,3,5,52,56,5,9.6
7942,2024-08-29,5,14,1,1,51,52,0,20.1
7943,2024-08-29,3,7,2,3,55,50,1,12.2
7944,2024-08-29,2,6,1,2,56,50,1,27.3
7945,2024-08-29,1,2,3,2,52,54,3,15.5
7946,2024-08-29,3,9,2,1,55,44,1,68.7
7947,2024-08-29,3,9,2,3,55,50,2,68.7
7948,2024-08-29,3,7,1,3,58,63,0,1.8
7949,2024-08-29,4,11,1,3,53,52,1,5.7
7950,2024-08-29,5,15,2,4,48,50,1,7.0
7951,2024-08-29,2,6,3,4,48,46,2,19.6
7952,2024-08-29,5,14,3,4,44,44,2,49.5
7953,2024-08-29,4,10,1,2,53,46,1,43.7
7954,2024-08-29,2,5,1,3,56,56,1,0.7
7955,2024-08-29,4,11,2,4,51,49,1,33.5
7956,2024-08-29,4,11,1,2,53,53,1,5.7
7957,2024-08-29,2,4,2,3,53,51,1,41.6
7958,2024-08-29,1,1,2,5,57,48,2,55.8
7959,2024-08-29,1,3,3,2,52,51,2,9.6
7960,2024-08-29,2,5,2,2,53,43,1,68.7
7961,2024-08-29,5,14,1,5,51,56,3,20.1
7962,2024-08-29,1,2,2,2,57,60,2,0.0
7963,2024-08-29,2,4,1,4,56,51,0,10.0
7964,2024-08-29,2,6,2,4,53,57,1,34.6
7965,2024-08-29,2,5,2,4,53,45,0,68.7
7966,2024-08-29,5,15,2,5,48,54,3,7.0
7967,2024-08-29,2,4,3,3,48,32,1,68.7
7968,2024-08-29,1,3,3,1,52,47,2,9.6
7969,2024-08-29,3,7,1,1,58,58,1,1.8
7970,2024-08-29,1,1,3,5,52,40,3,16.7
7971,2024-08-29,2,5,3,4,48,42,1,21.5
7972,2024-08-29,2,5,2,3,53,44,1,68.7
7973,2024-08-29,3,7,1,5,58,62,2,1.8
7974,2024-08-29,4,12,1,4,53,51,1,41.7
7975,2024-08-29,2,4,2,2,53,49,1,41.6
7976,2024-08-29,4,10,1,3,53,47,1,43.7
7977,2024-08-29,5,15,3,4,44,39,1,13.6
7978,2024-08-29,5,13,2,1,48,49,2,11.0
7979,2024-08-29,4,11,2,2,51,46,1,33.5
7980,2024-08-29,5,13,3,5,44,48,5,0.0
7981,2024-08-29,2,4,1,2,56,51,2,10.0
7982,2024-08-29,3,8,3,1,49,45,3,25.7
7983,2024-08-29,5,13,2,5,48,54,2,11.0
7984,2024-08-29,3,9,1,3,58,59,1,27.9
7985,2024-08-29,1,3,2,1,57,54,1,4.0
7986,2024-08-29,2,6,1,4,56,56,1,27.3
7987,2024-08-29,5,15,1,4,51,50,1,10.2
7988,2024-08-29,4,12,3,4,46,49,1,14.5
7989,2024-08-29,1,2,1,5,60,57,3,9.6
7990,2024-08-29,4,12,1,3,53,47,1,41.7
7991,2024-08-29,1,1,2,1,57,48,1,55.8
7992,2024-08-29,2,6,2,2,53,47,2,34.6
7993,2024-08-29,1,1,3,2,52,53,5,16.7
7994,2024-08-29,1,3,2,2,57,49,1,4.0
7995,2024-08-29,5,14,3,5,44,43,5,49.5
7996,2024-08-29,2,6,3,3,48,52,3,19.6
7997,2024-08-29,4,12,2,3,51,53,1,22.0
7998,2024-08-29,1,2,3,1,52,41,2,15.5
7999,2024-08-29,4,12,1,2,53,48,1,41.7
8000,2024-08-29,3,9,1,5,58,58,3,27.9
8001,2024-08-29,1,3,1,5,60,60,1,7.1
8002,2024-08-29,3,7,3,1,49,45,3,16.5
8003,2024-08-29,1,3,2,5,57,62,5,4.0
8004,2024-08-29,5,13,3,1,44,41,2,0.0
8005,2024-08-29,5,15,3,1,44,46,2,13.6
8006,2024-08-29,5,13,1,4,51,46,0,0.0
8007,2024-08-29,5,14,2,5,48,46,3,32.1
8008,2024-08-29,1,1,1,2,60,65,2,15.9
8009,2024-08-29,4,12,2,4,51,50,1,22.0
8010,2024-08-29,5,13,3,4,44,37,3,0.0
8011,2024-08-29,3,8,3,3,49,46,1,25.7
8012,2024-08-29,1,2,2,1,57,56,1,0.0
8013,2024-08-29,4,11,3,3,46,45,1,17.3
8014,2024-08-29,2,6,3,2,48,48,2,19.6
8015,2024-08-29,2,4,2,4,53,49,1,41.6
8016,2024-08-29,3,7,3,3,49,56,2,16.5
8017,2024-08-29,3,8,2,3,55,53,1,17.3
8018,2024-08-29,4,10,2,4,51,47,1,13.4
8019,2024-08-29,3,8,1,1,58,65,2,5.9
8020,2024-08-29,1,3,1,1,60,67,1,7.1
8021,2024-08-29,3,8,2,1,55,52,2,17.3
8022,2024-08-29,3,9,1,1,58,51,1,27.9
8023,2024-08-29,3,9,3,1,49,45,2,54.7
8024,2024-08-29,3,9,2,5,55,52,4,68.7
8025,2024-08-29,1,2,3,5,52,57,5,15.5
8026,2024-08-29,4,10,3,3,46,43,1,27.7
8027,2024-08-29,4,11,3,4,46,38,2,17.3
8028,2024-08-29,1,1,3,1,52,51,1,16.7
8029,2024-08-29,2,5,1,2,56,57,2,0.7
8030,2024-08-29,5,15,2,1,48,45,0,7.0
8031,2024-08-29,2,6,2,3,53,53,1,34.6
8032,2024-08-29,1,1,2,2,57,54,1,55.8
8033,2024-08-29,5,14,3,1,44,34,1,49.5
8034,2024-08-29,3,8,1,3,58,63,1,5.9
8035,2024-08-29,5,15,1,5,51,57,2,10.2
8036,2024-08-29,4,10,2,3,51,50,0,13.4
8037,2024-08-29,4,11,3,2,46,42,4,17.3
8038,2024-08-29,3,8,1,5,58,58,2,5.9
8039,2024-08-29,4,11,1,4,53,63,2,5.7
8040,2024-08-29,4,10,3,4,46,40,1,27.7
8041,2024-08-29,3,8,3,5,49,41,5,25.7
8042,2024-08-29,2,5,3,3,48,47,2,21.5
8043,2024-08-29,5,14,1,4,51,49,1,20.1
8044,2024-08-29,2,5,1,4,56,63,1,0.7
8045,2024-08-29,4,10,1,4,53,52,1,43.7
8046,2024-08-29,1,1,1,1,60,58,1,15.9
8047,2024-08-29,4,11,2,3,51,51,1,33.5
8048,2024-08-29,3,8,2,5,55,49,5,17.3
8049,2024-08-29,5,13,2,4,48,40,1,11.0
8050,2024-08-29,1,2,1,2,60,55,1,9.6
8051,2024-08-30,1,2,3,1,52,53,3,2.6
8052,2024-08-30,2,6,1,4,56,59,0,9.1
8053,2024-08-30,3,9,1,3,58,58,1,0.5
8054,2024-08-30,2,6,1,3,56,53,0,9.1
8055,2024-08-30,1,3,3,1,52,46,3,7.8
8056,2024-08-30,1,2,1,5,60,57,2,6.7
8057,2024-08-30,3,9,1,5,58,62,4,0.5
8058,2024-08-30,1,2,1,2,60,60,1,6.7
8059,2024-08-30,4,12,2,4,51,47,1,19.2
8060,2024-08-30,1,2,2,1,57,57,1,35.9
8061,2024-08-30,3,7,2,5,55,60,4,5.2
8062,2024-08-30,1,3,1,5,60,59,4,9.7
8063,2024-08-30,3,8,1,1,58,64,2,0.0
8064,2024-08-30,5,15,2,1,48,49,1,18.8
8065,2024-08-30,4,10,3,4,46,52,2,13.9
8066,2024-08-30,5,14,1,1,51,51,1,10.0
8067,2024-08-30,4,10,1,4,53,52,0,0.0
8068,2024-08-30,4,12,3,4,46,45,2,18.7
8069,2024-08-30,2,6,2,3,53,49,1,7.0
8070,2024-08-30,5,13,2,5,48,48,4,9.0
8071,2024-08-30,4,11,3,3,46,42,4,68.7
8072,2024-08-30,2,6,3,4,48,41,1,11.8
8073,2024-08-30,5,13,2,4,48,49,0,9.0
8074,2024-08-30,3,7,3,5,49,50,2,6.0
8075,2024-08-30,3,9,3,3,49,41,2,8.5
8076,2024-08-30,4,10,3,3,46,44,2,13.9
8077,2024-08-30,3,8,1,3,58,66,1,0.0
8078,2024-08-30,2,6,3,3,48,54,2,11.8
8079,2024-08-30,4,11,2,4,51,53,2,2.3
8080,2024-08-30,2,5,3,4,48,43,2,1.7
8081,2024-08-30,2,4,1,2,56,46,1,13.7
8082,2024-08-30,5,13,3,1,44,38,2,7.0
8083,2024-08-30,1,1,3,1,52,48,1,16.6
8084,2024-08-30,5,15,3,1,44,45,2,0.7
8085,2024-08-30,1,1,3,5,52,53,3,16.6
8086,2024-08-30,2,5,2,4,53,48,1,10.2
8087,2024-08-30,3,7,1,1,58,47,1,68.7
8088,2024-08-30,4,11,1,3,53,52,1,11.5
8089,2024-08-30,5,13,1,1,51,59,1,3.9
8090,2024-08-30,4,10,1,2,53,43,0,0.0
8091,2024-08-30,4,12,3,3,46,42,2,18.7
8092,2024-08-30,3,8,3,1,49,58,3,0.1
8093,2024-08-30,5,15,1,4,51,46,0,2.6
8094,2024-08-30,5,15,1,1,51,56,1,2.6
8095,2024-08-30,1,1,2,2,57,59,1,19.5
8096,2024-08-30,4,12,2,2,51,49,1,19.2
8097,2024-08-30,5,13,3,5,44,43,4,7.0
8098,2024-08-30,4,11,1,2,53,46,2,11.5
8099,2024-08-30,2,4,3,2,48,48,2,0.0
8100,2024-08-30,5,15,3,5,44,42,3,0.7
8101,2024-08-30,5,13,1,5,51,52,2,3.9
8102,2024-08-30,4,11,1,4,53,54,2,11.5
8103,2024-08-30,5,14,2,1,48,48,1,6.8
8104,2024-08-30,1,3,2,5,57,65,3,5.9
8105,2024-08-30,1,2,3,2,52,49,1,2.6
8106,2024-08-30,3,8,3,3,49,46,1,0.1
8107,2024-08-30,1,3,1,1,60,57,1,9.7
8108,2024-08-30,3,9,2,1,55,59,1,32.3
8109,2024-08-30,2,5,3,2,48,46,2,1.7
8110,2024-08-30,2,5,1,3,56,58,1,17.8
8111,2024-08-30,2,4,2,3,53,55,1,23.6
8112,2024-08-30,1,1,1,1,60,57,1,50.1
8113,2024-08-30,2,4,3,3,48,51,2,0.0
8114,2024-08-30,2,5,1,2,56,47,1,17.8
8115,2024-08-30,1,2,1,1,60,64,2,6.7
8116,2024-08-30,3,9,3,5,49,47,5,8.5
8117,2024-08-30,2,4,1,4,56,57,0,13.7
8118,2024-08-30,4,11,2,3,51,51,1,2.3
8119,2024-08-30,3,7,3,1,49,46,1,6.0
8120,2024-08-30,4,11,2,2,51,52,2,2.3
8121,2024-08-30,4,12,3,2,46,46,4,18.7
8122,2024-08-30,3,7,3,3,49,50,2,6.0
8123,2024-08-30,5,14,3,1,44,42,3,24.7
8124,2024-08-30,5,15,1,5,51,56,3,2.6
8125,2024-08-30,5,13,1,4,51,42,0,3.9
8126,2024-08-30,3,8,2,3,55,46,1,3.9
8127,2024-08-30,3,7,1,3,58,52,0,68.7
8128,2024-08-30,1,1,3,2,52,55,4,16.6
8129,2024-08-30,5,13,2,1,48,54,0,9.0
8130,2024-08-30,2,5,3,3,48,50,2,1.7
8131,2024-08-30,1,1,1,5,60,52,2,50.1
8132,2024-08-30,5,15,2,4,48,51,1,18.8
8133,2024-08-30,1,3,2,2,57,48,1,5.9
8134,2024-08-30,5,15,3,4,44,47,2,0.7
8135,2024-08-30,3,9,1,1,58,59,1,0.5
8136,2024-08-30,5,14,3,5,44,40,4,24.7
8137,2024-08-30,4,12,1,3,53,51,1,16.0
8138,2024-08-30,2,6,1,2,56,52,1,9.1
8139,2024-08-30,4,10,1,3,53,61,1,0.0
8140,2024-08-30,1,3,3,2,52,42,5,7.8
8141,2024-08-30,3,7,1,5,58,52,4,68.7
8142,2024-08-30,5,14,2,5,48,49,3,6.8
8143,2024-08-30,2,4,3,4,48,52,2,0.0
8144,2024-08-30,4,12,1,4,53,61,1,16.0
8145,2024-08-30,1,1,1,2,60,53,1,50.1
8146,2024-08-30,5,14,1,4,51,51,1,10.0
8147,2024-08-30,2,5,1,4,56,54,1,17.8
8148,2024-08-30,1,3,3,5,52,56,4,7.8
8149,2024-08-30,1,3,2,1,57,55,1,5.9
8150,2024-08-30,2,4,2,4,53,59,2,23.6
8151,2024-08-30,3,8,1,5,58,62,2,0.0
8152,2024-08-30,4,12,1,2,53,50,1,16.0
8153,2024-08-30,4,12,2,3,51,46,1,19.2
8154,2024-08-30,2,6,2,4,53,54,1,7.0
8155,2024-08-30,4,10,2,3,51,50,1,9.0
8156,2024-08-30,4,11,3,2,46,37,1,68.7
8157,2024-08-30,1,2,2,2,57,53,3,35.9
8158,2024-08-30,3,9,2,5,55,48,2,32.3
8159,2024-08-30,3,8,3,5,49,41,5,0.1
8160,2024-08-30,3,9,3,1,49,52,2,8.5
8161,2024-08-30,1,2,3,5,52,56,5,2.6
8162,2024-08-30,5,14,2,4,48,47,1,6.8
8163,2024-08-30,3,9,2,3,55,52,1,32.3
8164,2024-08-30,4,10,2,2,51,53,1,9.0
8165,2024-08-30,3,8,2,1,55,55,1,3.9
8166,2024-08-30,2,4,2,2,53,50,2,23.6
8167,2024-08-30,1,1,2,5,57,56,2,19.5
8168,2024-08-30,4,10,3,2,46,46,4,13.9
8169,2024-08-30,3,7,2,3,55,57,1,5.2
8170,2024-08-30,1,3,1,2,60,58,1,9.7
8171,2024-08-30,2,5,2,3,53,50,1,10.2
8172,2024-08-30,4,11,3,4,46,43,1,68.7
8173,2024-08-30,2,6,3,2,48,49,2,11.8
8174,2024-08-30,2,6,2,2,53,48,1,7.0
8175,2024-08-30,3,7,2,1,55,48,1,5.2
8176,2024-08-30,5,15,2,5,48,47,2,18.8
8177,2024-08-30,5,14,3,4,44,47,2,24.7
8178,2024-08-30,1,1,2,1,57,53,1,19.5
8179,2024-08-30,5,14,1,5,51,59,4,10.0
8180,2024-08-30,5,13,3,4,44,41,1,7.0
8181,2024-08-30,2,5,2,2,53,44,2,68.7
8182,2024-08-30,4,10,2,4,51,50,1,9.0
8183,2024-08-30,2,4,1,3,56,61,1,13.7
8184,2024-08-30,3,8,2,5,55,57,3,3.9
8185,2024-08-31,5,14,1,4,28,29,1,9.0
8186,2024-08-31,4,12,1,3,29,30,0,11.9
8187,2024-08-31,2,6,2,2,29,30,1,3.9
8188,2024-08-31,4,11,1,2,29,25,0,68.7
8189,2024-08-31,5,14,2,1,26,41,1,22.4
8190,2024-08-31,2,4,2,2,29,26,0,34.7
8191,2024-08-31,3,7,3,3,27,27,0,17.2
8192,2024-08-31,3,9,1,5,32,31,3,19.2
8193,2024-08-31,4,10,3,4,25,27,1,2.7
8194,2024-08-31,5,15,2,1,26,25,0,12.3
8195,2024-08-31,1,1,3,1,28,31,1,5.0
8196,2024-08-31,1,1,1,1,33,26,0,68.7
8197,2024-08-31,2,4,1,2,30,30,1,29.3
8198,2024-08-31,1,2,3,2,28,27,1,25.3
8199,2024-08-31,3,7,1,3,32,28,0,68.7
8200,2024-08-31,4,11,3,2,25,22,1,35.3
8201,2024-08-31,4,12,1,4,29,29,0,11.9
8202,2024-08-31,2,4,1,3,30,29,0,29.3
8203,2024-08-31,2,6,3,3,26,24,1,13.9
8204,2024-08-31,4,11,2,2,28,30,1,30.4
8205,2024-08-31,3,9,1,1,32,33,0,19.2
8206,2024-08-31,1,3,3,5,28,42,3,24.4
8207,2024-08-31,1,2,2,5,31,30,1,8.5
8208,2024-08-31,3,9,3,3,27,27,1,49.6
8209,2024-08-31,5,15,2,4,26,23,0,12.3
8210,2024-08-31,4,12,3,4,25,20,0,31.7
8211,2024-08-31,3,9,2,5,30,29,3,15.8
8212,2024-08-31,5,13,3,4,24,21,0,12.9
8213,2024-08-31,1,3,1,5,33,33,1,0.0
8214,2024-08-31,2,5,2,4,29,28,1,19.4
8215,2024-08-31,5,14,3,4,24,21,0,60.0
8216,2024-08-31,4,11,3,3,25,23,0,35.3
8217,2024-08-31,5,15,3,4,24,25,1,4.6
8218,2024-08-31,3,8,2,1,30,38,1,10.0
8219,2024-08-31,1,1,2,2,31,27,1,8.3
8220,2024-08-31,3,9,2,1,30,32,1,15.8
8221,2024-08-31,2,6,3,2,26,22,1,13.9
8222,2024-08-31,1,3,2,1,31,30,1,8.3
8223,2024-08-31,1,3,3,1,28,25,1,24.4
8224,2024-08-31,2,4,3,3,26,26,1,24.1
8225,2024-08-31,4,10,2,2,28,27,1,14.9
8226,2024-08-31,2,5,1,2,30,26,0,36.8
8227,2024-08-31,4,12,1,2,29,29,0,11.9
8228,2024-08-31,3,9,3,5,27,25,2,49.6
8229,2024-08-31,1,3,2,5,31,31,2,8.3
8230,2024-08-31,5,15,3,5,24,22,1,4.6
8231,2024-08-31,5,15,3,1,24,25,1,4.6
8232,2024-08-31,1,1,3,2,28,30,1,5.0
8233,2024-08-31,3,7,2,3,30,29,1,68.7
8234,2024-08-31,4,12,2,4,28,31,1,13.9
8235,2024-08-31,3,8,2,5,30,32,1,10.0
8236,2024-08-31,5,13,2,1,26,27,0,5.0
8237,2024-08-31,2,5,3,2,26,25,1,15.1
8238,2024-08-31,5,14,2,4,26,26,0,22.4
8239,2024-08-31,4,11,1,3,29,24,0,68.7
8240,2024-08-31,5,14,1,5,28,28,1,9.0
8241,2024-08-31,1,2,3,5,28,29,2,25.3
8242,2024-08-31,2,6,1,3,30,31,1,1.9
8243,2024-08-31,2,4,3,4,26,25,1,24.1
8244,2024-08-31,4,10,3,2,25,22,1,2.7
8245,2024-08-31,4,11,2,3,28,26,0,30.4
8246,2024-08-31,1,1,2,1,31,30,0,8.3
8247,2024-08-31,2,4,1,4,30,27,0,29.3
8248,2024-08-31,3,7,1,5,32,26,1,68.7
8249,2024-08-31,4,11,2,4,28,26,0,30.4
8250,2024-08-31,3,8,2,3,30,31,0,10.0
8251,2024-08-31,4,10,2,4,28,28,0,14.9
8252,2024-08-31,2,4,2,4,29,28,0,65.0
8253,2024-08-31,5,13,2,5,26,23,1,5.0
8254,2024-08-31,3,8,3,1,27,28,2,0.9
8255,2024-08-31,1,1,1,5,33,25,1,68.7
8256,2024-08-31,4,12,3,3,25,25,1,31.7
8257,2024-08-31,3,9,3,1,27,23,0,49.6
8258,2024-08-31,2,5,1,3,30,31,0,36.8
8259,2024-08-31,5,14,1,1,28,25,0,9.0
8260,2024-08-31,2,5,3,3,26,23,1,15.1
8261,2024-08-31,2,5,2,3,29,29,0,19.4
8262,2024-08-31,1,1,1,2,33,24,0,68.7
8263,2024-08-31,4,12,2,3,28,26,0,13.9
8264,2024-08-31,3,8,3,5,27,30,3,0.9
8265,2024-08-31,5,13,1,5,28,29,0,19.0
8266,2024-08-31,1,3,3,2,28,26,1,24.4
8267,2024-08-31,3,7,3,1,27,24,1,17.2
8268,2024-08-31,3,8,1,5,32,32,1,68.7
8269,2024-08-31,5,15,1,4,28,26,0,24.6
8270,2024-08-31,2,5,3,4,26,27,1,15.1
8271,2024-08-31,3,9,2,3,30,28,1,15.8
8272,2024-08-31,1,2,2,2,31,33,0,8.5
8273,2024-08-31,1,3,1,2,33,37,0,0.0
8274,2024-08-31,4,10,1,3,29,31,0,7.4
8275,2024-08-31,3,9,1,3,32,32,0,19.2
8276,2024-08-31,3,7,3,5,27,28,3,17.2
8277,2024-08-31,4,12,2,2,28,25,1,13.9
8278,2024-08-31,1,1,2,5,31,30,1,8.3
8279,2024-08-31,2,5,2,2,29,30,0,19.4
8280,2024-08-31,5,15,2,5,26,25,1,12.3
8281,2024-08-31,4,11,1,4,29,24,0,68.7
8282,2024-08-31,5,13,3,5,24,22,2,12.9
8283,2024-08-31,3,7,2,1,30,25,0,68.7
8284,2024-08-31,2,6,3,4,26,26,0,13.9
8285,2024-08-31,5,15,1,1,28,25,0,24.6
8286,2024-08-31,3,8,1,1,32,29,0,19.4
8287,2024-08-31,5,13,1,1,28,28,1,19.0
8288,2024-08-31,1,2,2,1,31,34,1,8.5
8289,2024-08-31,2,6,2,3,29,25,0,3.9
8290,2024-08-31,4,11,3,4,25,25,1,35.3
8291,2024-08-31,5,15,1,5,28,30,1,24.6
8292,2024-08-31,1,2,1,2,33,30,1,17.5
8293,2024-08-31,1,2,1,1,33,32,0,17.5
8294,2024-08-31,4,10,2,3,28,42,0,14.9
8295,2024-08-31,4,12,3,2,25,25,1,31.7
8296,2024-08-31,1,3,1,1,33,34,0,0.0
8297,2024-08-31,5,14,2,5,26,25,2,22.4
8298,2024-08-31,1,3,2,2,31,30,0,8.3
8299,2024-08-31,5,13,1,4,28,27,0,19.0
8300,2024-08-31,2,5,1,4,30,32,0,36.8
8301,2024-08-31,5,14,3,5,24,23,2,60.0
8302,2024-08-31,3,8,1,3,32,32,0,19.4
8303,2024-08-31,2,6,2,4,29,31,1,3.9
8304,2024-08-31,4,10,1,2,29,26,0,7.4
8305,2024-08-31,3,7,1,1,32,28,0,68.7
8306,2024-08-31,5,13,2,4,26,23,0,5.0
8307,2024-08-31,4,10,3,3,25,27,1,2.7
8308,2024-08-31,2,6,1,4,30,31,0,9.1
8309,2024-08-31,2,4,3,2,26,22,1,24.1
8310,2024-08-31,1,2,3,1,28,27,1,25.3
8311,2024-08-31,1,2,1,5,33,32,1,17.5
8312,2024-08-31,5,13,3,1,24,27,1,12.9
8313,2024-08-31,4,10,1,4,29,23,0,7.4
8314,2024-08-31,1,1,3,5,28,30,4,5.0
8315,2024-08-31,5,14,3,1,24,24,1,60.0
8316,2024-08-31,2,6,1,2,30,28,0,9.1
